algorithm,instance,run,memory,code,time,iterations,graph,nodes,edges,modularity,N,clusters,conductance,cut
clustre_fast,in-2004,3,18432,0,1.51023,0,in-2004.graph,1382908,27182946,0.711804647,525961389667588,212437,0.42017884,0.00000228
clustre_fast,in-2004,4,18432,0,1.51433,0,in-2004.graph,1382908,27182946,0.711804647,525961389667588,212437,0.42017884,0.00000228
clustre_fast,in-2004,5,18432,0,1.51537,0,in-2004.graph,1382908,27182946,0.711804647,525961389667588,212437,0.42017884,0.00000228
clustre_strong,in-2004,1,268436,0,2047.71913,0,in-2004.graph,1382908,27182946,0.978773420,723227967395070,1085,0.00155311,0.00000002
clustre_strong,in-2004,2,269948,0,2775.45711,0,in-2004.graph,1382908,27182946,0.978773607,723228105333738,1080,0.00155055,0.00000002
clustre_strong,in-2004,3,272564,0,2282.56968,0,in-2004.graph,1382908,27182946,0.978773188,723227796105516,1081,0.00153412,0.00000002
clustre_strong,in-2004,4,268892,0,3327.1854,0,in-2004.graph,1382908,27182946,0.978772369,723227190643070,1076,0.00155309,0.00000002
clustre_strong,in-2004,5,267976,0,1928.41515,0,in-2004.graph,1382908,27182946,0.978772406,723227217881058,1077,0.00154370,0.00000002
walktrap,netscience,1,20480,0,0.0253,0,netscience.graph,1589,5484,0.955972776,28750170,288,0.00189586,0.00000422
walktrap,netscience,2,20480,0,0.0253,0,netscience.graph,1589,5484,0.955972776,28750170,288,0.00189586,0.00000422
walktrap,netscience,3,20480,0,0.0249,0,netscience.graph,1589,5484,0.955972776,28750170,288,0.00189586,0.00000422
walktrap,netscience,4,20480,0,0.0251,0,netscience.graph,1589,5484,0.955972776,28750170,288,0.00189586,0.00000422
walktrap,netscience,5,20480,0,0.0249,0,netscience.graph,1589,5484,0.955972776,28750170,288,0.00189586,0.00000422
vieclus,netscience,1,20480,0,0.0417271,0,netscience.graph,1589,5484,0.959899988,28868278,279,0.00054503,0.00000166
vieclus,netscience,2,22528,0,0.036397,0,netscience.graph,1589,5484,0.959899988,28868278,279,0.00054503,0.00000166
vieclus,netscience,3,20480,0,0.085464,0,netscience.graph,1589,5484,0.959899988,28868278,279,0.00054503,0.00000166
vieclus,netscience,4,24576,0,0.0533669,0,netscience.graph,1589,5484,0.959899988,28868278,279,0.00054503,0.00000166
vieclus,netscience,5,20480,0,0.027282,0,netscience.graph,1589,5484,0.959899988,28868278,279,0.00054503,0.00000166
ucode,netscience,1,433712,0,11.277461528778076,1000,netscience.graph,1589,5484,0.000000000,0,1,0.00000000,0.00000000
ucode,netscience,2,433712,0,11.325763940811157,1000,netscience.graph,1589,5484,0.000000000,0,1,0.00000000,0.00000000
ucode,netscience,3,433712,0,11.285513162612915,1000,netscience.graph,1589,5484,0.000000000,0,1,0.00000000,0.00000000
ucode,netscience,4,433712,0,11.26503324508667,1000,netscience.graph,1589,5484,0.000000000,0,1,0.00000000,0.00000000
ucode,netscience,5,433712,0,11.202442407608032,1000,netscience.graph,1589,5484,0.000000000,0,1,0.00000000,0.00000000
magi,netscience,1,414032,0,3.307804822921753,100,netscience.graph,1589,5484,0.397362647,11950386,8,0.24430595,0.00099342
magi,netscience,2,414032,0,3.3247809410095215,100,netscience.graph,1589,5484,0.397362647,11950386,8,0.24430595,0.00099342
magi,netscience,3,414032,0,3.4314162731170654,100,netscience.graph,1589,5484,0.397362647,11950386,8,0.24430595,0.00099342
magi,netscience,4,414032,0,3.5086212158203125,100,netscience.graph,1589,5484,0.397362647,11950386,8,0.24430595,0.00099342
magi,netscience,5,414032,0,3.5097596645355225,100,netscience.graph,1589,5484,0.397362647,11950386,8,0.24430595,0.00099342
louvain,netscience,1,20480,0,0.0083,0,netscience.graph,1589,5484,0.958737466,28833316,276,0.00038077,0.00000113
louvain,netscience,2,20480,0,0.0076,0,netscience.graph,1589,5484,0.959291694,28849984,277,0.00045970,0.00000136
louvain,netscience,3,20480,0,0.0077,0,netscience.graph,1589,5484,0.959291694,28849984,277,0.00045970,0.00000136
louvain,netscience,4,20480,0,0.0075,0,netscience.graph,1589,5484,0.959370100,28852342,276,0.00036711,0.00000106
louvain,netscience,5,20480,0,0.0072,0,netscience.graph,1589,5484,0.959178109,28846568,277,0.00045444,0.00000137
leiden,netscience,1,20480,0,0.0100,0,netscience.graph,1589,5484,0.959899988,28868278,279,0.00054503,0.00000166
leiden,netscience,2,20480,0,0.0101,0,netscience.graph,1589,5484,0.959087799,28843852,278,0.00051213,0.00000152
leiden,netscience,3,20480,0,0.0096,0,netscience.graph,1589,5484,0.959804624,28865410,279,0.00054931,0.00000168
leiden,netscience,4,20480,0,0.0098,0,netscience.graph,1589,5484,0.959271344,28849372,278,0.00049888,0.00000149
leiden,netscience,5,20480,0,0.0097,0,netscience.graph,1589,5484,0.959899988,28868278,279,0.00054503,0.00000166
infomap,netscience,1,18432,0,0.0315,0,netscience.graph,1589,5484,0.929782070,27962504,269,0.00001111,0.00000004
infomap,netscience,2,18432,0,0.0312,0,netscience.graph,1589,5484,0.929782070,27962504,269,0.00001111,0.00000004
infomap,netscience,3,18432,0,0.0317,0,netscience.graph,1589,5484,0.929782070,27962504,269,0.00001111,0.00000004
infomap,netscience,4,18432,0,0.0311,0,netscience.graph,1589,5484,0.929782070,27962504,269,0.00001111,0.00000004
infomap,netscience,5,18432,0,0.0317,0,netscience.graph,1589,5484,0.929782070,27962504,269,0.00001111,0.00000004
hollocou,netscience,1,2048,0,0.000,0,netscience.graph,1589,5484,0.866442913,26057626,310,0.04289160,0.00006508
hollocou,netscience,2,2048,0,0.000,0,netscience.graph,1589,5484,0.888735269,26728052,321,0.06157842,0.00007773
hollocou,netscience,3,2048,0,0.000,0,netscience.graph,1589,5484,0.837341479,25182422,314,0.05387609,0.00008002
hollocou,netscience,4,2048,0,0.000,0,netscience.graph,1589,5484,0.868015288,26104914,318,0.05952157,0.00008716
hollocou,netscience,5,2048,0,0.000,0,netscience.graph,1589,5484,0.869392413,26146330,322,0.05968848,0.00008295
gnns,netscience,1,822848,0,3.5269391536712646,50,netscience.graph,1589,5484,0.919660123,27658094,39,0.01457983,0.00003694
gnns,netscience,2,822848,0,3.4655301570892334,50,netscience.graph,1589,5484,0.921637230,27717554,39,0.01883227,0.00004166
gnns,netscience,3,822848,0,3.007225275039673,50,netscience.graph,1589,5484,0.924440026,27801846,39,0.01318458,0.00003370
gnns,netscience,4,822848,0,2.2756099700927734,50,netscience.graph,1589,5484,0.921994745,27728306,39,0.01691575,0.00004158
gnns,netscience,5,822848,0,3.4941813945770264,50,netscience.graph,1589,5484,0.926616438,27867300,39,0.01479397,0.00003226
dmon,netscience,1,593188,0,36.7848,1000,netscience.graph,1589,5484,0.894100123,26889396,16,0.01297730,0.00003219
dmon,netscience,2,593188,0,36.6081,1000,netscience.graph,1589,5484,0.895760147,26939320,16,0.00998403,0.00002655
dmon,netscience,3,593188,0,36.7096,1000,netscience.graph,1589,5484,0.884969257,26614792,16,0.01561096,0.00003904
dmon,netscience,4,593188,0,36.7031,1000,netscience.graph,1589,5484,0.878222024,26411874,16,0.01343179,0.00003216
dmon,netscience,5,593188,0,36.6884,1000,netscience.graph,1589,5484,0.883071288,26557712,16,0.01244310,0.00003213
dgcluster,netscience,1,415668,0,10.881300687789917,300,netscience.graph,1589,5484,0.000000000,0,1,0.00000000,0.00000000
dgcluster,netscience,2,415668,0,10.810745000839233,300,netscience.graph,1589,5484,0.000000000,0,1,0.00000000,0.00000000
dgcluster,netscience,3,415668,0,10.720261096954346,300,netscience.graph,1589,5484,0.000000000,0,1,0.00000000,0.00000000
dgcluster,netscience,4,415668,0,10.89315915107727,300,netscience.graph,1589,5484,0.000000000,0,1,0.00000000,0.00000000
dgcluster,netscience,5,415668,0,11.097951412200928,300,netscience.graph,1589,5484,0.000000000,0,1,0.00000000,0.00000000
commdgi,netscience,1,576292,0,96.6772,1001,netscience.graph,1589,5484,0.874330789,26294848,14,0.01162504,0.00003022
commdgi,netscience,2,576292,0,96.8190,1001,netscience.graph,1589,5484,0.871845807,26220114,12,0.00721503,0.00001933
commdgi,netscience,3,576292,0,97.1493,1001,netscience.graph,1589,5484,0.863212376,25960470,13,0.01000957,0.00002110
commdgi,netscience,4,576292,0,97.5096,1001,netscience.graph,1589,5484,0.871092072,26197446,12,0.00316529,0.00000988
commdgi,netscience,5,576292,0,97.2928,1001,netscience.graph,1589,5484,0.808978017,24329412,12,0.00367327,0.00000980
clustre_fast,netscience,1,6144,0,0.00145197,0,netscience.graph,1589,5484,0.928504365,27924078,302,0.00995408,0.00001907
clustre_fast,netscience,2,6144,0,0.00146198,0,netscience.graph,1589,5484,0.928504365,27924078,302,0.00995408,0.00001907
clustre_fast,netscience,3,6144,0,0.00145793,0,netscience.graph,1589,5484,0.928504365,27924078,302,0.00995408,0.00001907
clustre_fast,netscience,4,6144,0,0.00144601,0,netscience.graph,1589,5484,0.928504365,27924078,302,0.00995408,0.00001907
clustre_fast,netscience,5,6144,0,0.00146198,0,netscience.graph,1589,5484,0.928504365,27924078,302,0.00995408,0.00001907
clustre_strong,netscience,1,14336,0,.002063278,0,netscience.graph,1589,5484,0.958231518,28818100,277,0.00043984,0.00000143
clustre_strong,netscience,2,14336,0,.002138611,0,netscience.graph,1589,5484,0.958231518,28818100,277,0.00043984,0.00000143
clustre_strong,netscience,3,14336,0,.002079963,0,netscience.graph,1589,5484,0.958231518,28818100,277,0.00043984,0.00000143
clustre_strong,netscience,4,10240,0,.002020355,0,netscience.graph,1589,5484,0.958231518,28818100,277,0.00043984,0.00000143
clustre_strong,netscience,5,14336,0,.002202516,0,netscience.graph,1589,5484,0.958231518,28818100,277,0.00043984,0.00000143
walktrap,polblogs,1,31920,0,0.2937,0,polblogs.graph,1490,33430,0.425405640,475418412,12,0.00770841,0.00001822
walktrap,polblogs,2,31920,0,0.2956,0,polblogs.graph,1490,33430,0.425405640,475418412,12,0.00770841,0.00001822
walktrap,polblogs,3,31920,0,0.2953,0,polblogs.graph,1490,33430,0.425405640,475418412,12,0.00770841,0.00001822
walktrap,polblogs,4,31920,0,0.2947,0,polblogs.graph,1490,33430,0.425405640,475418412,12,0.00770841,0.00001822
walktrap,polblogs,5,31920,0,0.2949,0,polblogs.graph,1490,33430,0.425405640,475418412,12,0.00770841,0.00001822
vieclus,polblogs,1,29340,0,0.010181,0,polblogs.graph,1490,33430,0.427105105,477317674,12,0.00853097,0.00002647
vieclus,polblogs,2,28672,0,0.00416708,0,polblogs.graph,1490,33430,0.427105105,477317674,12,0.00853097,0.00002647
vieclus,polblogs,3,28672,0,0.0032649,0,polblogs.graph,1490,33430,0.427105105,477317674,12,0.00853097,0.00002647
vieclus,polblogs,4,30720,0,0.00326896,0,polblogs.graph,1490,33430,0.427105105,477317674,12,0.00853097,0.00002647
vieclus,polblogs,5,28672,0,0.00336003,0,polblogs.graph,1490,33430,0.427105105,477317674,12,0.00853097,0.00002647
ucode,polblogs,1,426168,0,10.231520891189575,1000,polblogs.graph,1490,33430,0.000000000,0,1,0.00000000,0.00000000
ucode,polblogs,2,426168,0,10.141080617904663,1000,polblogs.graph,1490,33430,0.000000000,0,1,0.00000000,0.00000000
ucode,polblogs,3,426168,0,10.1636803150177,1000,polblogs.graph,1490,33430,0.000000000,0,1,0.00000000,0.00000000
ucode,polblogs,4,426168,0,10.160442113876343,1000,polblogs.graph,1490,33430,0.000000000,0,1,0.00000000,0.00000000
ucode,polblogs,5,426168,0,10.167781591415405,1000,polblogs.graph,1490,33430,0.000000000,0,1,0.00000000,0.00000000
magi,polblogs,1,419056,0,3.256216049194336,100,polblogs.graph,1490,33430,0.001198117,1338974,8,0.49135328,0.00159791
magi,polblogs,2,419056,0,3.3723809719085693,100,polblogs.graph,1490,33430,0.001198117,1338974,8,0.49135328,0.00159791
magi,polblogs,3,419056,0,3.5679471492767334,100,polblogs.graph,1490,33430,0.001198117,1338974,8,0.49135328,0.00159791
magi,polblogs,4,419056,0,3.590852737426758,100,polblogs.graph,1490,33430,0.001198117,1338974,8,0.49135328,0.00159791
magi,polblogs,5,419056,0,3.5907692909240723,100,polblogs.graph,1490,33430,0.001198117,1338974,8,0.49135328,0.00159791
louvain,polblogs,1,22528,0,0.0141,0,polblogs.graph,1490,33430,0.427065121,477272990,12,0.00853847,0.00002654
louvain,polblogs,2,22528,0,0.0136,0,polblogs.graph,1490,33430,0.426801613,476978502,13,0.00990057,0.00004055
louvain,polblogs,3,22528,0,0.0129,0,polblogs.graph,1490,33430,0.426764267,476936766,12,0.00758683,0.00002334
louvain,polblogs,4,22528,0,0.0159,0,polblogs.graph,1490,33430,0.426829940,477010160,10,0.00679151,0.00002208
louvain,polblogs,5,22528,0,0.0142,0,polblogs.graph,1490,33430,0.426912108,477101988,11,0.00689472,0.00002192
leiden,polblogs,1,22528,0,0.0145,0,polblogs.graph,1490,33430,0.427105105,477317674,12,0.00853097,0.00002647
leiden,polblogs,2,22528,0,0.0136,0,polblogs.graph,1490,33430,0.427105105,477317674,12,0.00853097,0.00002647
leiden,polblogs,3,22528,0,0.0138,0,polblogs.graph,1490,33430,0.426962602,477158418,10,0.00708268,0.00002420
leiden,polblogs,4,22528,0,0.0135,0,polblogs.graph,1490,33430,0.426741879,476911746,11,0.00704972,0.00002264
leiden,polblogs,5,22528,0,0.0137,0,polblogs.graph,1490,33430,0.427105105,477317674,12,0.00853097,0.00002647
infomap,polblogs,1,20480,0,0.0534,0,polblogs.graph,1490,33430,0.424468411,474370998,33,0.03534150,0.00015714
infomap,polblogs,2,20480,0,0.0528,0,polblogs.graph,1490,33430,0.424468411,474370998,33,0.03534150,0.00015714
infomap,polblogs,3,20480,0,0.0519,0,polblogs.graph,1490,33430,0.424468411,474370998,33,0.03534150,0.00015714
infomap,polblogs,4,20480,0,0.0535,0,polblogs.graph,1490,33430,0.424468411,474370998,33,0.03534150,0.00015714
infomap,polblogs,5,20480,0,0.0527,0,polblogs.graph,1490,33430,0.424468411,474370998,33,0.03534150,0.00015714
hollocou,polblogs,1,2048,0,0.001,0,polblogs.graph,1490,33430,0.002209070,2468780,238,0.48648113,0.00080517
hollocou,polblogs,2,2048,0,0.001,0,polblogs.graph,1490,33430,0.001724517,1927260,226,0.48792301,0.00088200
hollocou,polblogs,3,2048,0,0.000,0,polblogs.graph,1490,33430,0.003335562,3727708,216,0.48473827,0.00078297
hollocou,polblogs,4,2048,0,0.000,0,polblogs.graph,1490,33430,0.002151531,2404476,217,0.48449355,0.00078231
hollocou,polblogs,5,2048,0,0.000,0,polblogs.graph,1490,33430,0.002829913,3162612,225,0.48459916,0.00077598
gnns,polblogs,1,768724,0,3.2527873516082764,50,polblogs.graph,1490,33430,0.426993469,477192914,14,0.19725661,0.00058882
gnns,polblogs,2,768724,0,3.3705546855926514,50,polblogs.graph,1490,33430,0.427018574,477220970,12,0.18973411,0.00057456
gnns,polblogs,3,768724,0,3.264950752258301,50,polblogs.graph,1490,33430,0.426951932,477146494,13,0.21178302,0.00059219
gnns,polblogs,4,768724,0,3.244859457015991,50,polblogs.graph,1490,33430,0.426977921,477175538,10,0.20871339,0.00077715
gnns,polblogs,5,768724,0,2.5833749771118164,50,polblogs.graph,1490,33430,0.426983470,477181740,12,0.19667319,0.00062338
dmon,polblogs,1,619552,0,53.3817,1000,polblogs.graph,1490,33430,0.317926550,355303554,16,0.39433310,0.00281893
dmon,polblogs,2,619552,0,53.3643,1000,polblogs.graph,1490,33430,0.314379070,351339014,16,0.40018421,0.00295069
dmon,polblogs,3,619552,0,52.7686,1000,polblogs.graph,1490,33430,0.320647475,358344364,16,0.39099122,0.00285971
dmon,polblogs,4,619552,0,53.0279,1000,polblogs.graph,1490,33430,0.313145695,349960638,16,0.39527386,0.00293431
dmon,polblogs,5,619552,0,53.0024,1000,polblogs.graph,1490,33430,0.314476048,351447394,16,0.39737736,0.00291787
dgcluster,polblogs,1,461896,0,16.78911256790161,300,polblogs.graph,1490,33430,0.000000000,0,1,0.00000000,0.00000000
dgcluster,polblogs,2,461896,0,16.70717477798462,300,polblogs.graph,1490,33430,0.000000000,0,1,0.00000000,0.00000000
dgcluster,polblogs,3,461896,0,16.6636962890625,300,polblogs.graph,1490,33430,0.000000000,0,1,0.00000000,0.00000000
dgcluster,polblogs,4,461896,0,16.630622148513794,300,polblogs.graph,1490,33430,0.000000000,0,1,0.00000000,0.00000000
dgcluster,polblogs,5,461896,0,16.65799856185913,300,polblogs.graph,1490,33430,0.000000000,0,1,0.00000000,0.00000000
commdgi,polblogs,1,587796,0,156.1709,1001,polblogs.graph,1490,33430,0.420952077,470441266,10,0.28417187,0.00038110
commdgi,polblogs,2,587796,0,156.6924,1001,polblogs.graph,1490,33430,0.420548812,469990592,12,0.32680952,0.00036453
commdgi,polblogs,3,587796,0,156.1697,1001,polblogs.graph,1490,33430,0.420062673,469447300,10,0.33026105,0.00044519
commdgi,polblogs,4,587796,0,156.6453,1001,polblogs.graph,1490,33430,0.420979234,470471616,8,0.32830730,0.00044973
commdgi,polblogs,5,587796,0,154.2982,1001,polblogs.graph,1490,33430,0.421139606,470650842,10,0.34638204,0.00053174
clustre_fast,polblogs,1,6144,0,0.00194812,0,polblogs.graph,1490,33430,0.275911938,308349498,175,0.18306157,0.00054549
clustre_fast,polblogs,2,6144,0,0.00197005,0,polblogs.graph,1490,33430,0.275911938,308349498,175,0.18306157,0.00054549
clustre_fast,polblogs,3,6144,0,0.00195408,0,polblogs.graph,1490,33430,0.275911938,308349498,175,0.18306157,0.00054549
clustre_fast,polblogs,4,6144,0,0.00194097,0,polblogs.graph,1490,33430,0.275911938,308349498,175,0.18306157,0.00054549
clustre_fast,polblogs,5,6144,0,0.00195599,0,polblogs.graph,1490,33430,0.275911938,308349498,175,0.18306157,0.00054549
clustre_strong,polblogs,1,14336,0,.00310087,0,polblogs.graph,1490,33430,0.426335909,476458048,10,0.00627195,0.00001914
clustre_strong,polblogs,2,14336,0,.00304913,0,polblogs.graph,1490,33430,0.426335909,476458048,10,0.00627195,0.00001914
clustre_strong,polblogs,3,14336,0,.00307488,0,polblogs.graph,1490,33430,0.426335909,476458048,10,0.00627195,0.00001914
clustre_strong,polblogs,4,14336,0,.00311732,0,polblogs.graph,1490,33430,0.426335909,476458048,10,0.00627195,0.00001914
clustre_strong,polblogs,5,14336,0,.003110168,0,polblogs.graph,1490,33430,0.426335909,476458048,10,0.00627195,0.00001914
walktrap,PGPgiantcompo,1,120684,0,2.2579,0,PGPgiantcompo.graph,10680,48632,0.789420203,1867035164,1574,0.11988500,0.00002414
walktrap,PGPgiantcompo,2,120684,0,2.2440,0,PGPgiantcompo.graph,10680,48632,0.789420203,1867035164,1574,0.11988500,0.00002414
walktrap,PGPgiantcompo,3,120684,0,2.2660,0,PGPgiantcompo.graph,10680,48632,0.789420203,1867035164,1574,0.11988500,0.00002414
walktrap,PGPgiantcompo,4,120684,0,2.2727,0,PGPgiantcompo.graph,10680,48632,0.789420203,1867035164,1574,0.11988500,0.00002414
walktrap,PGPgiantcompo,5,120684,0,2.2992,0,PGPgiantcompo.graph,10680,48632,0.789420203,1867035164,1574,0.11988500,0.00002414
vieclus,PGPgiantcompo,1,26624,0,334.694,0,PGPgiantcompo.graph,10680,48632,0.886839579,2097438946,98,0.02419079,0.00000923
vieclus,PGPgiantcompo,2,26624,0,385.477,0,PGPgiantcompo.graph,10680,48632,0.886853043,2097470790,98,0.02420293,0.00000934
vieclus,PGPgiantcompo,3,26624,0,327.553,0,PGPgiantcompo.graph,10680,48632,0.886844416,2097450386,98,0.02415052,0.00000921
vieclus,PGPgiantcompo,4,29080,0,1831.98,0,PGPgiantcompo.graph,10680,48632,0.886844416,2097450386,98,0.02415052,0.00000921
vieclus,PGPgiantcompo,5,26624,0,696.504,0,PGPgiantcompo.graph,10680,48632,0.886853043,2097470790,98,0.02420293,0.00000934
ucode,PGPgiantcompo,1,2358228,0,625.2922587394714,1000,PGPgiantcompo.graph,10680,48632,0.000000000,0,1,0.00000000,0.00000000
ucode,PGPgiantcompo,2,2358228,0,626.3000943660736,1000,PGPgiantcompo.graph,10680,48632,0.000000000,0,1,0.00000000,0.00000000
ucode,PGPgiantcompo,3,2358228,0,627.0835943222046,1000,PGPgiantcompo.graph,10680,48632,-0.000015640,-36992,2,0.50000000,0.00010166
ucode,PGPgiantcompo,4,2358228,0,627.0482842922211,1000,PGPgiantcompo.graph,10680,48632,0.000000000,0,1,0.00000000,0.00000000
ucode,PGPgiantcompo,5,2358228,0,628.4958333969116,1000,PGPgiantcompo.graph,10680,48632,-0.000000013,-32,2,0.50000000,0.00004683
magi,PGPgiantcompo,1,1372004,0,386.1635353565216,100,PGPgiantcompo.graph,10680,48632,0.030535942,72219684,5,0.37657871,0.00022539
magi,PGPgiantcompo,2,1372004,0,377.6680233478546,100,PGPgiantcompo.graph,10680,48632,0.113822652,269198702,5,0.36993009,0.00018040
magi,PGPgiantcompo,3,1372004,0,375.9655649662018,100,PGPgiantcompo.graph,10680,48632,0.022826350,53985950,6,0.39920030,0.00020035
magi,PGPgiantcompo,4,1372004,0,377.4129295349121,100,PGPgiantcompo.graph,10680,48632,0.020901184,49432794,4,0.36262236,0.00026217
magi,PGPgiantcompo,5,1372004,0,378.728640794754,100,PGPgiantcompo.graph,10680,48632,0.134474248,318041202,6,0.38037653,0.00022514
louvain,PGPgiantcompo,1,24576,0,0.0351,0,PGPgiantcompo.graph,10680,48632,0.883709697,2090036552,110,0.02617630,0.00000921
louvain,PGPgiantcompo,2,24576,0,0.0423,0,PGPgiantcompo.graph,10680,48632,0.883575669,2089719568,97,0.02493950,0.00000927
louvain,PGPgiantcompo,3,24576,0,0.0433,0,PGPgiantcompo.graph,10680,48632,0.882334761,2086784732,99,0.02466578,0.00000896
louvain,PGPgiantcompo,4,24576,0,0.0454,0,PGPgiantcompo.graph,10680,48632,0.879888655,2080999516,110,0.02797954,0.00000963
louvain,PGPgiantcompo,5,24576,0,0.0429,0,PGPgiantcompo.graph,10680,48632,0.882474069,2087114204,101,0.02429436,0.00000865
leiden,PGPgiantcompo,1,24576,0,0.0364,0,PGPgiantcompo.graph,10680,48632,0.885712271,2094772784,94,0.02460926,0.00000963
leiden,PGPgiantcompo,2,24576,0,0.0366,0,PGPgiantcompo.graph,10680,48632,0.885719105,2094788946,93,0.02406913,0.00000955
leiden,PGPgiantcompo,3,24576,0,0.0363,0,PGPgiantcompo.graph,10680,48632,0.885333063,2093875930,97,0.02388132,0.00000938
leiden,PGPgiantcompo,4,24576,0,0.0370,0,PGPgiantcompo.graph,10680,48632,0.885904288,2095226918,94,0.02396295,0.00000955
